eff_distance_m,time_diff_s,same_type,causally_linked,both_person_type,both_at_home,any_unknown_anchor,same_user,min_user_ratio,sum_gps_error,label,source
0.0,285.0,1,0,0,0,1,0,0.835,60.5,1,عضوي موجب
70.6,182.0,1,0,0,0,0,0,0.722,70.5,1,عضوي موجب
74.4,328.0,1,0,0,0,0,0,0.586,67.8,1,عضوي موجب
253.0,141.0,0,1,0,0,0,0,0.629,48.4,0,حريق+طبي مستقلان
143.9,147.0,1,0,0,0,0,0,0.748,16.9,1,عضوي موجب
17.2,85.0,0,1,0,0,0,0,0.62,33.5,1,انفجار مركب
3.5,15.0,1,0,0,1,0,0,0.868,58.5,1,عضوي موجب
0.0,364.0,1,0,0,0,0,0,0.838,89.2,1,عضوي موجب
0.0,505.0,1,0,0,0,0,0,0.719,56.5,1,عضوي موجب
4.3,86.0,1,0,0,0,0,0,0.677,68.0,1,عضوي موجب
4348.1,7335420.0,0,0,0,0,0,0,0.697,89.7,0,عضوي سالب
155.9,1355.2,1,0,0,0,0,0,0.648,22.9,0,سلسلة حوادث سير
42.6,248.0,1,0,0,0,1,0,0.497,46.9,1,عضوي موجب
1726.2,5045135.0,0,1,0,0,0,0,0.372,54.9,0,عضوي مع كاذب
0.0,241.0,1,0,0,0,1,1,0.744,60.8,1,عضوي موجب
51.2,251.0,1,0,1,0,1,0,0.698,42.3,1,عضوي موجب
0.8,13.0,1,0,0,0,0,0,0.699,27.1,1,نفس المكان بفاصل زمني
0.0,809.9,1,0,0,0,0,0,0.661,51.6,1,مبلغ متأخر
0.0,124.0,1,0,1,1,0,0,0.81,39.7,1,عضوي موجب
172.0,464.3,1,0,0,0,0,0,0.629,44.0,0,سلسلة حوادث سير
44.1,164.0,1,0,0,0,0,0,0.901,24.0,1,عضوي موجب
0.0,1369.8,1,0,0,0,0,0,0.708,45.4,0,نفس المكان بفاصل زمني
1813.8,2674683.0,0,1,0,0,0,0,0.659,43.7,0,عضوي سالب
3739.5,1016954.0,0,0,0,0,0,0,0.788,75.0,0,عضوي سالب
298.8,183.0,1,0,0,0,0,0,0.615,43.1,0,حريقان متجاوران
17.5,15.0,0,1,0,0,0,0,0.771,36.0,1,انفجار مركب
1549.3,16853720.0,0,1,0,0,0,0,0.708,59.3,0,عضوي سالب
349.5,3397.2,0,1,0,0,0,1,0.691,38.3,0,نفس المستخدم حادثان
366.2,102.0,1,0,0,0,0,0,0.737,86.3,1,تشتت واسع
4926.7,7135194.0,0,1,0,0,1,0,0.71,53.0,0,عضوي سالب
22.8,40.0,1,0,1,0,1,0,0.525,68.3,1,عضوي موجب
39.1,10.0,1,0,0,0,0,0,0.763,50.1,1,عضوي موجب
4400.6,7272953.0,0,0,0,0,1,0,0.882,42.4,0,عضوي سالب
411.6,1955.2,0,1,0,0,0,1,0.724,43.8,0,نفس المستخدم حادثان
12.9,13.0,1,0,0,0,0,0,0.692,53.1,1,عضوي موجب
10106.6,8734917.0,0,1,0,0,1,0,0.252,40.2,0,عضوي مع كاذب
46.2,140.0,1,0,0,0,0,0,0.611,47.7,1,عضوي موجب
408.5,284.0,1,0,0,0,0,0,0.738,18.8,0,حريقان متجاوران
58.6,16.0,1,0,0,0,0,0,0.687,46.8,1,عضوي موجب
113.7,40.0,1,0,0,0,0,0,0.689,22.7,1,مشاهدون بعيدون
55.3,9.0,1,0,0,0,1,0,0.692,48.2,1,عضوي موجب
8562.1,5024508.0,0,0,0,0,1,0,0.82,19.1,0,عضوي سالب
0.0,245.0,1,0,0,0,0,0,0.825,42.4,1,حريقان متجاوران
0.7,20.0,1,0,0,0,0,0,0.74,54.3,1,مبلغ متأخر
21.6,148.0,1,0,0,0,0,0,0.613,44.4,1,عضوي موجب
0.0,51.0,1,0,0,1,0,0,0.643,29.6,1,حريق+طبي مستقلان
0.0,1132.0,1,0,0,0,0,0,0.879,65.8,1,مبلغ متأخر
144.6,139.0,0,1,0,0,0,0,0.661,33.4,0,حريق+طبي مستقلان
33.1,132.0,1,0,0,0,0,0,0.889,39.2,1,عضوي موجب
35.0,280.0,1,0,0,1,0,0,0.674,21.6,1,حريق+طبي مستقلان
116.6,272.0,1,0,0,0,0,0,0.836,30.4,1,عضوي موجب
393.2,56.0,1,0,0,0,0,0,0.756,48.0,0,حريقان متجاوران
6127.8,20818199.0,0,1,0,0,0,0,0.625,57.8,0,عضوي سالب
4606.6,4755403.0,0,1,0,0,0,0,0.783,86.3,0,عضوي سالب
40.9,547.0,1,0,0,0,0,0,0.586,85.3,1,عضوي موجب
67.7,43.0,0,1,0,0,0,0,0.832,41.0,1,انفجار مركب
11.3,40.0,1,0,0,0,0,0,0.74,44.1,1,مبلغ متأخر
0.0,2170.7,1,0,0,0,0,0,0.628,69.0,0,نفس المكان بفاصل زمني
372.5,330.0,1,0,0,0,0,0,0.889,83.9,1,تشتت واسع
5544.3,7322898.0,0,1,0,0,0,0,0.799,65.2,0,عضوي سالب
107.6,64.0,1,0,0,0,0,0,0.585,37.1,1,عضوي موجب
16.4,97.0,1,0,0,0,1,0,0.826,52.6,1,عضوي موجب
0.0,2071.1,1,0,0,0,0,0,0.721,32.6,0,نفس المكان بفاصل زمني
344.5,287.0,1,0,0,0,0,0,0.769,23.8,1,مشاهدون بعيدون
0.0,226.0,1,0,0,0,0,0,0.686,59.9,1,عضوي موجب
1569.4,23576454.0,0,1,0,1,0,0,0.827,26.4,0,عضوي سالب
54.6,53.0,1,0,0,0,0,0,0.676,51.3,1,عضوي موجب
0.0,12.0,1,0,1,1,0,0,0.694,41.3,0,جيران طبيون
0.0,17.0,1,0,0,0,0,0,0.823,52.7,1,عضوي موجب
0.0,72.0,1,0,0,0,0,0,0.798,96.2,1,عضوي موجب
3.9,137.0,1,0,0,0,0,0,0.866,37.6,1,حريقان متجاوران
141.2,207.0,0,1,0,0,0,0,0.638,48.6,0,حريق+طبي مستقلان
36.0,16.0,1,0,1,0,1,0,0.614,66.5,1,عضوي موجب
63.1,363.0,1,0,0,0,0,0,0.712,94.9,1,عضوي موجب
0.0,254.0,1,0,0,0,0,0,0.595,61.6,1,عضوي موجب
23.9,157.0,1,0,0,0,0,0,0.737,65.0,1,عضوي موجب
0.0,107.0,1,0,0,0,0,0,0.845,93.2,1,عضوي موجب
117.3,227.0,1,0,0,0,1,0,0.852,42.1,1,عضوي موجب
34.4,55.0,0,1,0,0,0,0,0.674,31.7,1,انفجار مركب
0.0,925.9,1,0,0,0,0,0,0.877,39.8,1,مبلغ متأخر
498.0,224.0,1,0,0,0,0,0,0.637,28.3,0,حريقان متجاوران
53.0,72.0,1,0,1,1,0,0,0.666,67.7,1,عضوي موجب
3581.2,2629097.0,1,0,0,0,1,0,0.639,55.6,0,عضوي سالب
35.1,210.0,1,0,1,0,0,0,0.891,69.7,1,عضوي موجب
262.4,203.0,1,0,0,0,0,0,0.755,80.8,1,تشتت واسع
0.0,101.0,1,0,0,0,0,0,0.707,55.4,1,عضوي موجب
118.2,95.0,1,0,0,0,1,0,0.126,39.0,0,كاذب انتهازي
30.3,227.0,1,0,0,0,0,0,0.659,63.4,1,عضوي موجب
248.4,262.0,1,0,0,0,0,0,0.652,40.4,0,حريقان متجاوران
298.5,50.0,1,0,0,0,0,0,0.613,68.5,1,تشتت واسع
120.0,213.0,0,1,0,1,0,0,0.806,67.4,0,حريق+طبي مستقلان
43.7,99.0,1,0,0,0,1,0,0.286,49.5,0,كاذب انتهازي
0.0,240.0,1,0,0,0,0,0,0.737,34.8,1,حريقان متجاوران
0.0,363.0,1,0,0,0,0,0,0.737,76.4,1,عضوي موجب
5535.6,21137887.0,0,1,0,0,0,0,0.752,60.0,0,عضوي سالب
24.2,258.0,1,0,0,0,0,0,0.686,65.6,1,عضوي موجب
0.0,81.0,1,0,0,0,0,0,0.788,76.0,1,عضوي موجب
0.0,9.0,1,0,0,0,0,0,0.66,37.9,1,مبلغ متأخر
431.8,19.0,1,0,0,0,0,0,0.631,66.4,1,تشتت واسع
479.2,48.0,1,0,0,0,0,0,0.643,83.2,1,تشتت واسع
82.7,258.0,1,0,0,0,0,0,0.923,33.7,1,عضوي موجب
19.4,216.0,1,0,0,0,1,0,0.855,55.2,1,عضوي موجب
3985.8,14656634.0,0,1,0,0,0,0,0.563,39.7,0,عضوي سالب
34.6,228.0,1,0,0,0,0,0,0.745,48.9,1,عضوي موجب
0.0,102.0,1,0,0,0,1,0,0.883,73.9,1,عضوي موجب
30.2,97.0,1,0,0,0,0,0,0.838,68.0,1,عضوي موجب
0.0,63.0,1,0,0,0,0,0,0.774,90.8,1,عضوي موجب
4142.1,22317631.0,0,0,0,0,1,0,0.738,46.2,0,عضوي سالب
67.6,30.0,1,0,1,0,0,0,0.748,21.6,1,عضوي موجب
1.0,30.0,1,0,0,0,0,0,0.608,79.0,1,عضوي موجب
84.3,384.0,1,0,0,1,0,0,0.796,48.3,1,عضوي موجب
43.8,292.0,1,0,1,1,0,0,0.796,74.5,1,عضوي موجب
0.0,1031.6,1,0,0,0,0,0,0.852,54.4,0,نفس المكان بفاصل زمني
0.0,193.0,1,0,0,0,0,0,0.872,60.3,1,حريق+طبي مستقلان
0.0,221.0,1,0,0,0,1,0,0.695,94.3,1,عضوي موجب
0.0,653.5,1,0,0,0,0,0,0.674,63.6,1,مبلغ متأخر
18.0,225.0,1,0,0,0,0,0,0.861,73.5,1,عضوي موجب
363.2,7.0,1,0,0,0,0,0,0.713,72.6,1,تشتت واسع
51.8,295.0,1,0,0,0,0,0,0.531,36.1,1,عضوي موجب
0.0,117.0,1,0,1,0,0,0,0.734,58.0,1,عضوي موجب
1584.4,11355852.0,0,1,0,0,0,0,0.71,33.1,0,عضوي سالب
21.2,173.0,1,0,0,0,0,0,0.675,42.7,1,انفجار مركب
182.7,9.0,1,0,0,0,0,0,0.804,25.2,1,عضوي موجب
390.1,215.0,1,0,0,0,0,0,0.716,87.7,1,تشتت واسع
318.5,200.0,1,0,0,0,0,0,0.616,81.3,1,تشتت واسع
0.0,196.0,1,0,0,0,0,0,0.882,68.9,1,عضوي موجب
615.9,4401795.0,0,1,0,0,0,0,0.813,54.8,0,عضوي سالب
0.0,19.0,1,0,0,0,0,0,0.719,43.9,1,حريقان متجاوران
4396.3,28861896.0,0,1,0,0,0,0,0.687,32.0,0,عضوي سالب
153.1,423.2,1,0,0,0,0,0,0.863,46.4,0,سلسلة حوادث سير
36.1,336.0,1,0,0,0,0,0,0.823,46.0,1,عضوي موجب
18.9,151.0,1,0,1,0,0,0,0.461,32.8,1,عضوي موجب
6826.4,11435250.0,0,0,0,0,1,0,0.93,41.4,0,عضوي سالب
70.2,489.0,1,0,0,0,0,0,0.687,60.2,1,عضوي موجب
0.0,1029.4,1,0,0,0,0,0,0.723,54.3,0,نفس المكان بفاصل زمني
5062.2,4892630.0,0,0,0,0,0,0,0.854,54.5,0,عضوي سالب
60.1,214.0,1,0,0,0,0,0,0.921,37.1,1,عضوي موجب
0.0,2338.3,1,0,0,0,0,0,0.659,37.3,0,نفس المكان بفاصل زمني
1040.9,6282440.0,0,1,0,0,0,0,0.563,40.9,0,عضوي سالب
3817.0,6610146.0,0,1,0,1,0,0,0.737,86.2,0,عضوي سالب
0.0,109.0,1,0,0,0,1,0,0.85,78.5,1,عضوي موجب
73.7,187.0,1,0,0,0,1,0,0.813,27.1,1,عضوي موجب
28.9,194.0,1,0,0,0,0,0,0.582,55.0,1,عضوي موجب
0.0,152.0,1,0,0,0,0,0,0.613,49.3,1,حريق+طبي مستقلان
0.0,315.0,1,0,0,0,1,0,0.716,35.3,1,مشاهدون بعيدون
22.6,414.0,1,0,0,0,0,0,0.875,89.5,1,عضوي موجب
385.6,286.0,1,0,0,0,0,0,0.779,49.1,0,حريقان متجاوران
63.4,258.0,1,0,0,0,0,0,0.619,48.4,1,عضوي موجب
42.5,233.0,1,0,0,0,1,0,0.784,54.7,1,عضوي موجب
207.7,140.0,1,0,0,0,0,0,0.806,65.5,1,تشتت واسع
2638.8,29530256.0,0,1,0,0,0,0,0.728,44.9,0,عضوي سالب
12.4,286.0,0,1,0,0,0,0,0.683,33.6,1,انفجار مركب
18.5,7.0,1,0,0,0,1,0,0.732,77.7,1,عضوي موجب
4185.8,16053652.0,0,0,0,0,0,0,0.754,63.5,0,عضوي سالب
8994.2,3625029.0,0,1,0,0,0,0,0.891,48.9,0,عضوي سالب
3556.0,15023128.0,0,1,0,0,1,0,0.76,56.9,0,عضوي سالب
10.0,388.0,1,0,0,0,1,0,0.635,35.4,1,عضوي موجب
0.0,104.0,1,0,0,0,0,0,0.606,35.9,1,حريقان متجاوران
0.0,359.0,1,0,0,0,0,0,0.8,65.2,1,عضوي موجب
60.8,357.0,1,0,0,0,0,0,0.767,51.8,1,عضوي موجب
415.9,392.0,1,0,0,0,0,0,0.737,83.9,1,تشتت واسع
171.9,128.0,1,0,0,0,1,0,0.607,50.2,1,مشاهدون بعيدون
20.9,318.0,1,0,0,0,0,0,0.787,66.5,1,عضوي موجب
2368.1,23245812.0,0,0,0,0,0,0,0.763,52.7,0,عضوي سالب
4510.5,4724030.0,1,0,1,1,0,0,0.636,75.3,0,عضوي سالب
108.8,74.0,1,0,0,0,0,0,0.531,42.0,1,عضوي موجب
337.9,143.0,1,0,0,0,0,0,0.726,80.4,1,تشتت واسع
54.3,274.0,1,0,0,1,0,0,0.853,57.8,1,عضوي موجب
0.0,2344.8,1,0,0,0,0,0,0.679,49.6,0,نفس المكان بفاصل زمني
6286.2,19403598.0,0,1,0,0,0,0,0.739,77.2,0,عضوي سالب
0.0,297.0,0,1,0,0,0,0,0.708,48.2,1,انفجار مركب
0.4,133.0,1,0,0,0,0,0,0.807,75.4,1,عضوي موجب
17.5,25.0,1,0,0,0,0,0,0.931,72.5,1,عضوي موجب
0.0,162.0,1,0,0,0,1,0,0.59,59.1,1,عضوي موجب
454.6,264.0,1,0,0,0,0,0,0.684,65.2,0,حريقان متجاوران
133.9,42.0,0,1,0,0,0,0,0.701,49.0,0,حريق+طبي مستقلان
77.0,30.0,1,0,0,0,0,0,0.659,71.0,1,عضوي موجب
149.6,12184103.0,0,1,0,0,1,0,0.778,68.2,0,عضوي سالب
7.3,138.0,1,0,0,0,0,0,0.932,58.5,1,عضوي موجب
3851.8,1900154.0,0,1,0,0,0,0,0.59,79.0,0,عضوي سالب
0.0,120.0,1,0,0,0,0,0,0.766,39.0,1,نفس المكان بفاصل زمني
3.2,141.0,1,0,0,0,0,0,0.823,41.2,1,عضوي موجب
18.7,29.0,1,0,0,0,0,0,0.783,63.0,1,عضوي موجب
0.0,227.0,1,0,0,0,1,0,0.874,47.4,1,عضوي موجب
21.6,28.0,1,0,0,0,0,0,0.784,56.1,1,عضوي موجب
534.4,13.0,1,0,0,0,0,0,0.665,82.5,1,تشتت واسع
42.9,30.0,1,0,0,1,0,0,0.635,36.7,1,عضوي موجب
4524.3,4338719.0,0,1,0,1,0,0,0.697,65.7,0,عضوي سالب
39.4,42.0,0,1,0,0,0,0,0.827,44.5,1,انفجار مركب
4295.6,18368720.0,0,1,0,0,0,0,0.421,42.1,0,عضوي مع كاذب
8083.7,12767163.0,0,1,0,0,0,0,0.608,62.2,0,عضوي سالب
141.9,46.0,1,0,0,0,0,0,0.65,72.7,1,تشتت واسع
0.0,86.0,1,0,0,0,1,0,0.709,89.0,1,عضوي موجب
1645.0,8755700.0,0,1,0,0,1,0,0.84,54.3,0,عضوي سالب
4463.9,5607435.0,0,0,0,0,0,0,0.582,81.9,0,عضوي سالب
77.1,43.0,0,0,0,0,0,0,0.859,35.0,1,انفجار مركب
32.5,385.0,1,0,1,0,0,0,0.7,42.6,1,عضوي موجب
37.1,385.0,1,0,0,0,0,0,0.752,38.8,1,عضوي موجب
0.0,62.0,1,0,0,0,0,0,0.647,41.2,1,عضوي موجب
0.0,36.0,1,0,1,1,0,0,0.626,59.5,0,جيران طبيون
0.0,53.0,1,0,0,0,0,0,0.868,53.5,1,عضوي موجب
0.0,358.0,1,0,0,0,0,0,0.72,54.5,1,عضوي موجب
81.5,316.0,1,0,0,0,0,0,0.585,58.1,1,عضوي موجب
8764.2,11572552.0,1,0,1,1,0,0,0.954,66.9,0,عضوي سالب
8298.6,15981709.0,0,1,0,0,0,0,0.719,43.8,0,عضوي سالب
111.7,1.0,1,0,0,0,0,0,0.824,23.2,1,عضوي موجب
27.0,34.0,1,0,1,0,0,0,0.683,43.4,1,عضوي موجب
0.0,76.0,1,0,0,1,0,0,0.59,83.4,1,عضوي موجب
5090.0,5206635.0,0,1,0,0,1,0,0.752,52.6,0,عضوي سالب
532.5,114.0,1,0,0,0,0,0,0.672,39.1,0,حريقان متجاوران
44.8,254.0,1,0,1,1,0,0,0.813,54.9,1,عضوي موجب
8251.0,2285360.0,1,0,1,0,0,0,0.626,72.3,0,عضوي سالب
4.4,310.0,1,0,0,0,0,0,0.681,65.0,1,عضوي موجب
1724.3,2714026.0,0,0,0,0,0,0,0.848,82.3,0,عضوي سالب
18.5,286.0,1,0,0,0,0,0,0.804,50.5,1,عضوي موجب
4169.3,27956523.0,1,0,0,0,0,0,0.8,82.5,0,عضوي سالب
129.4,116.0,1,0,0,0,0,0,0.636,80.5,1,تشتت واسع
17.8,197.0,1,0,0,0,0,0,0.65,25.7,1,عضوي موجب
0.0,132.0,1,0,0,0,1,0,0.3,56.1,0,كاذب انتهازي
55.6,87.0,1,0,0,0,1,0,0.734,70.5,1,عضوي موجب
46.8,159.0,1,0,0,0,0,0,0.707,28.3,1,عضوي موجب
2519.2,20901709.0,1,0,0,0,1,0,0.744,49.2,0,عضوي سالب
486.5,96.0,1,0,0,0,0,0,0.637,41.6,0,حريقان متجاوران
8868.5,13861981.0,0,1,0,0,0,0,0.884,77.3,0,عضوي سالب
0.0,171.0,1,0,0,0,0,1,0.619,50.2,1,عضوي موجب
0.0,28.0,1,0,0,1,0,0,0.716,53.8,1,حريق+طبي مستقلان
0.0,160.0,1,0,0,0,0,0,0.763,42.9,1,عضوي موجب
4564.5,1646065.0,1,0,0,0,0,0,0.554,72.8,0,عضوي سالب
0.0,346.0,1,0,0,0,0,0,0.788,71.3,1,عضوي موجب
50.5,266.0,1,0,0,0,1,0,0.702,61.2,1,عضوي موجب
5769.6,14692599.0,0,1,0,0,1,0,0.9,41.2,0,عضوي سالب
0.0,44.0,1,0,0,0,0,0,0.726,43.9,1,حريق+طبي مستقلان
6160.1,17087304.0,0,1,0,0,1,0,0.37,77.7,0,عضوي مع كاذب
0.0,26.0,1,0,0,0,0,0,0.812,40.2,1,عضوي موجب
0.0,264.0,1,0,0,0,0,0,0.734,56.6,1,عضوي موجب
255.0,125.0,1,0,0,0,0,0,0.618,46.8,0,حريقان متجاوران
1855.5,18499897.0,0,1,0,0,0,0,0.814,48.3,0,عضوي سالب
40.9,325.0,1,0,0,0,0,0,0.586,85.3,1,عضوي موجب
155.4,99.0,0,1,0,1,0,0,0.717,52.8,0,حريق+طبي مستقلان
36.5,11.0,1,0,0,0,1,0,0.875,22.1,1,عضوي موجب
0.0,309.0,1,0,0,0,0,0,0.725,78.2,1,عضوي موجب
12.8,58.0,1,0,0,0,0,0,0.458,53.9,1,عضوي موجب
44.5,20.0,0,1,0,0,0,0,0.722,34.7,1,انفجار مركب
90.5,375.0,1,0,0,0,0,0,0.636,59.3,1,عضوي موجب
2375.6,21176595.0,1,0,0,0,0,0,0.882,66.2,0,عضوي سالب
393.3,257.0,1,0,0,0,0,0,0.655,90.8,1,تشتت واسع
34.4,296.0,0,1,0,1,0,0,0.65,27.5,1,انفجار مركب
3851.8,751999.0,1,0,0,0,1,0,0.748,56.3,0,عضوي سالب
80.0,358.0,1,0,0,0,1,0,0.87,42.5,1,عضوي موجب
839.0,3574627.0,1,0,0,0,0,0,0.821,81.1,0,عضوي سالب
12.6,75.0,1,0,1,0,0,0,0.759,54.4,1,عضوي موجب
38.6,40.0,1,0,0,0,0,0,0.463,55.9,1,عضوي موجب
0.0,81.0,1,0,0,0,0,0,0.91,46.5,1,كاذب انتهازي
12.1,9.0,1,0,0,0,1,0,0.664,58.8,1,عضوي موجب
14.8,273.0,1,0,0,0,0,0,0.86,61.6,1,عضوي موجب
5017.2,5340531.0,0,0,0,0,0,0,0.774,61.1,0,عضوي سالب
0.0,1399.3,1,0,0,0,0,0,0.619,39.0,0,نفس المكان بفاصل زمني
1.4,4.0,1,0,0,0,0,0,0.805,47.6,1,مبلغ متأخر
50.6,79.0,1,0,0,0,0,0,0.643,29.2,1,عضوي موجب
829.1,3116971.0,1,0,1,0,1,0,0.174,36.9,0,عضوي مع كاذب
44.3,50.0,1,0,1,1,0,0,0.734,68.2,1,عضوي موجب
0.0,34.0,1,0,0,0,0,0,0.74,88.7,1,عضوي موجب
41.4,1099.2,1,0,0,0,0,0,0.717,60.4,0,سلسلة حوادث سير
0.0,550.0,1,0,0,0,0,0,0.726,57.1,1,عضوي موجب
408.6,120.0,1,0,0,0,0,0,0.661,92.7,1,تشتت واسع
3572.9,14894504.0,1,0,1,1,0,0,0.776,65.6,0,عضوي سالب
63.3,38.0,1,0,0,1,0,0,0.494,57.7,1,عضوي موجب
204.0,53.0,0,1,0,1,0,0,0.612,52.0,0,حريق+طبي مستقلان
52.1,204.0,0,1,0,0,0,0,0.722,44.7,1,انفجار مركب
0.0,245.0,1,0,0,0,1,1,0.705,82.6,1,عضوي موجب
5099.1,10792081.0,0,1,0,0,1,0,0.681,59.2,0,عضوي سالب
0.0,1235.5,1,0,0,0,0,0,0.873,60.6,1,مبلغ متأخر
1454.8,5115879.0,0,1,0,0,0,0,0.776,63.1,0,عضوي سالب
0.0,13.0,1,0,0,0,0,0,0.692,95.7,1,عضوي موجب
476.4,24255582.0,0,1,0,0,0,0,0.784,75.7,0,عضوي سالب
0.0,1147.9,1,0,0,0,0,0,0.653,41.5,1,مبلغ متأخر
65.7,149.0,1,0,0,0,0,0,0.777,49.8,1,عضوي موجب
0.0,46.0,1,0,0,0,0,0,0.707,41.4,1,نفس المكان بفاصل زمني
3357.0,11993882.0,0,0,0,0,0,0,0.783,84.8,0,عضوي سالب
8337.8,5345848.0,1,0,1,1,0,0,0.365,36.8,0,عضوي سالب
0.0,229.0,1,0,0,0,1,0,0.65,52.6,1,عضوي موجب
0.0,36.0,1,0,1,1,0,0,0.799,62.2,0,جيران طبيون
0.0,277.0,1,0,0,0,0,0,0.726,63.9,1,عضوي موجب
45.3,214.0,1,0,0,0,0,0,0.8,65.2,1,عضوي موجب
0.0,129.0,1,0,0,0,0,1,0.932,66.0,1,عضوي موجب
0.0,1014.0,1,0,0,0,0,0,0.671,58.6,1,مبلغ متأخر
79.8,58.0,1,0,0,0,1,0,0.627,40.2,1,عضوي موجب
169.7,86.0,1,0,0,0,0,0,0.654,69.9,1,تشتت واسع
0.0,119.0,1,0,0,0,0,0,0.671,64.7,1,عضوي موجب
1.0,227.0,1,0,0,0,0,0,0.787,45.3,1,عضوي موجب
60.7,19.0,1,0,0,0,0,0,0.954,59.3,1,عضوي موجب
37.3,331.0,1,0,0,0,0,0,0.788,60.5,1,عضوي موجب
4013.1,22675994.0,0,0,0,0,1,0,0.721,70.9,0,عضوي سالب
303.0,323.0,1,0,0,0,0,0,0.63,77.0,1,تشتت واسع
79.9,289.0,1,0,0,0,1,0,0.648,65.2,1,عضوي موجب
8230.8,18942544.0,1,0,0,0,0,0,0.813,57.5,0,عضوي سالب
6634.5,1536352.0,0,0,0,1,0,0,0.868,34.3,0,عضوي سالب
2132.8,13805929.0,0,0,0,0,0,0,0.679,16.8,0,عضوي سالب
0.0,23.0,0,1,0,1,0,0,0.717,48.2,1,انفجار مركب
47.6,158.0,1,0,0,0,1,0,0.707,55.4,1,عضوي موجب
0.0,43.0,1,0,0,0,1,0,0.838,74.2,1,عضوي موجب
0.0,77.0,1,0,0,0,0,0,0.607,53.0,1,حريق+طبي مستقلان
0.0,27.0,1,0,0,0,1,0,0.835,67.2,1,عضوي موجب
5829.4,8767391.0,0,0,0,0,1,0,0.158,85.9,0,عضوي مع كاذب
0.0,1972.6,1,0,0,0,0,0,0.712,52.7,0,نفس المكان بفاصل زمني
17.2,10.0,1,0,0,0,0,0,0.696,21.8,1,انفجار مركب
0.0,47.0,1,0,0,0,1,0,0.71,67.9,1,عضوي موجب
0.0,15.0,1,0,0,0,0,0,0.858,41.7,1,حريقان متجاوران
6103.2,3088269.0,1,0,0,0,0,0,0.799,54.3,0,عضوي سالب
13.1,2.0,1,0,0,0,0,0,0.72,40.3,1,عضوي موجب
17.7,71.0,1,0,0,0,0,0,0.83,58.5,1,عضوي موجب
0.0,75.0,1,0,0,0,0,0,0.846,53.5,1,عضوي موجب
57.1,189.0,1,0,0,0,0,0,0.487,40.5,1,عضوي موجب
42.1,265.0,1,0,0,0,0,0,0.703,47.4,1,عضوي موجب
0.0,101.0,1,0,0,0,0,0,0.609,48.4,1,حريق+طبي مستقلان
209.5,100.0,0,1,0,0,0,0,0.645,46.7,0,حريق+طبي مستقلان
10565.1,749840.0,0,1,0,0,0,0,0.608,82.6,0,عضوي سالب
1521.9,985778.0,1,0,0,0,0,0,0.796,44.9,0,عضوي سالب
131.7,203.0,1,0,0,0,0,0,0.784,80.2,1,تشتت واسع
0.0,190.0,1,0,0,0,0,0,0.697,97.8,1,تشتت واسع
5324.0,14228806.0,0,1,0,0,0,0,0.762,64.7,0,عضوي سالب
3748.6,24584135.0,1,0,1,0,1,0,0.306,45.5,0,عضوي مع كاذب
5409.3,7183029.0,0,0,0,0,0,0,0.637,63.0,0,عضوي سالب
4585.5,15109066.0,1,0,0,0,1,0,0.724,43.9,0,عضوي سالب
9.9,304.0,1,0,0,0,0,0,0.812,26.2,1,انفجار مركب
24.6,36.0,1,0,0,0,1,0,0.72,76.2,1,عضوي موجب
1166.2,21120707.0,0,1,0,0,0,0,0.827,82.9,0,عضوي سالب
0.0,247.0,1,0,0,0,0,0,0.712,57.5,1,عضوي موجب
120.3,342.0,1,0,0,0,0,0,0.662,87.2,1,تشتت واسع
12.0,195.0,1,0,0,0,1,0,0.847,68.0,1,عضوي موجب
37.8,55.0,1,0,0,0,0,0,0.703,56.4,1,عضوي موجب
0.0,204.0,1,0,0,0,0,0,0.463,81.4,1,عضوي موجب
0.0,53.0,1,0,0,0,0,0,0.607,34.9,1,نفس المكان بفاصل زمني
4839.8,2580631.0,0,1,0,0,1,0,0.729,48.3,0,عضوي سالب
103.5,310.0,1,0,0,0,1,0,0.83,40.7,1,عضوي موجب
28.2,329.0,1,0,0,0,0,0,0.761,60.3,1,عضوي موجب
0.0,139.0,1,0,0,0,0,0,0.755,65.1,1,عضوي موجب
12.5,390.0,1,0,0,0,0,0,0.697,42.1,1,عضوي موجب
244.5,128.0,1,0,0,0,0,0,0.823,71.1,1,تشتت واسع
0.0,261.0,1,0,0,0,1,0,0.835,40.4,1,عضوي موجب
64.8,224.0,1,0,0,0,1,0,0.87,44.8,1,عضوي موجب
0.0,111.0,1,0,0,0,1,0,0.692,69.4,1,عضوي موجب
915.7,13881638.0,1,0,0,0,1,0,0.76,41.4,0,عضوي سالب
11971.2,3663954.0,0,1,0,0,0,0,0.838,30.6,0,عضوي سالب
0.0,421.0,1,0,0,0,1,0,0.807,90.3,1,عضوي موجب
15.4,325.0,1,0,0,0,0,0,0.796,51.5,1,عضوي موجب
34.6,152.0,0,1,0,0,0,0,0.711,37.6,1,انفجار مركب
31.4,222.0,1,0,0,0,0,0,0.799,22.9,1,عضوي موجب
6951.0,7681265.0,1,0,0,0,0,0,0.824,69.6,0,عضوي سالب
25.2,202.0,1,0,0,0,0,0,0.699,52.9,1,عضوي موجب
2484.4,5895668.0,0,0,0,0,1,0,0.734,33.9,0,عضوي سالب
0.0,913.4,1,0,0,0,0,0,0.612,50.3,1,مبلغ متأخر
